Index,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
2,Katarina,Urgot,MonkeyKing,Xayah,Annie,Pantheon,LeeSin,Yone,Draven,Swain,MIDDLE,MASTER,"['Katarina', 'Draven', 'Jhin']",173.0,121.0,0.588435374,False,False,True,False
3,Xayah,Urgot,MonkeyKing,Katarina,Annie,Pantheon,LeeSin,Yone,Draven,Swain,BOTTOM,DIAMOND,"['Sylas', 'Graves', 'Fiora']",104.0,111.0,0.48372093,False,True,False,False
4,Annie,Urgot,MonkeyKing,Katarina,Xayah,Pantheon,LeeSin,Yone,Draven,Swain,UTILITY,MASTER,"['Yuumi', 'Annie', 'Ashe']",35.0,27.0,0.564516129,False,True,True,False
0,Fiora,JarvanIV,Varus,Kaisa,Blitzcrank,Gragas,Kayn,Cassiopeia,Xayah,Soraka,TOP,DIAMOND,"['Rengar', 'Gragas', 'Sion']",20.0,15.0,0.571428571,False,False,False,True
1,JarvanIV,Fiora,Varus,Kaisa,Blitzcrank,Gragas,Kayn,Cassiopeia,Xayah,Soraka,JUNGLE,MASTER,"['Jayce', 'Rumble', 'LeeSin']",99.0,95.0,0.510309278,False,True,True,True
2,Varus,Fiora,JarvanIV,Kaisa,Blitzcrank,Gragas,Kayn,Cassiopeia,Xayah,Soraka,MIDDLE,MASTER,"['Varus', 'Pyke', 'Akali']",94.0,63.0,0.598726115,False,True,False,True
3,Kaisa,Fiora,JarvanIV,Varus,Blitzcrank,Gragas,Kayn,Cassiopeia,Xayah,Soraka,BOTTOM,DIAMOND,"['Sylas', 'Graves', 'Fiora']",104.0,111.0,0.48372093,False,True,False,True
4,Blitzcrank,Fiora,JarvanIV,Varus,Kaisa,Gragas,Kayn,Cassiopeia,Xayah,Soraka,UTILITY,GOLD,"['Morgana', 'Swain', 'Ornn']",6.0,7.0,0.461538462,False,False,False,True
0,Fiora,MonkeyKing,AurelionSol,Kaisa,Annie,Sion,LeeSin,Tristana,Ashe,Nami,TOP,DIAMOND,"['Sylas', 'Graves', 'Fiora']",104.0,111.0,0.48372093,False,True,False,True
1,MonkeyKing,Fiora,AurelionSol,Kaisa,Annie,Sion,LeeSin,Tristana,Ashe,Nami,JUNGLE,MASTER,"['Khazix', 'LeeSin', 'Graves']",206.0,196.0,0.512437811,False,True,True,True
2,AurelionSol,Fiora,MonkeyKing,Kaisa,Annie,Sion,LeeSin,Tristana,Ashe,Nami,MIDDLE,MASTER,"['Lucian', 'Ezreal', 'Kaisa']",96.0,105.0,0.47761194,False,False,False,True
3,Kaisa,Fiora,MonkeyKing,AurelionSol,Annie,Sion,LeeSin,Tristana,Ashe,Nami,BOTTOM,DIAMOND,"['Kaisa', 'Caitlyn', 'Samira']",26.0,22.0,0.541666667,False,True,False,True
4,Annie,Fiora,MonkeyKing,AurelionSol,Kaisa,Sion,LeeSin,Tristana,Ashe,Nami,UTILITY,GRANDMASTER,"['Thresh', 'Ivern', 'Bard']",126.0,122.0,0.508064516,False,True,False,True
0,Jax,Fiddlesticks,Yone,Xayah,Renata,Kennen,Rengar,Pantheon,Aphelios,Lulu,TOP,MASTER,"['Jax', 'Darius', 'Chogath']",71.0,64.0,0.525925926,False,True,False,True
1,Fiddlesticks,Jax,Yone,Xayah,Renata,Kennen,Rengar,Pantheon,Aphelios,Lulu,JUNGLE,MASTER,"['Swain', 'Fiddlesticks', 'Kayn']",74.0,80.0,0.480519481,False,True,False,True
2,Yone,Jax,Fiddlesticks,Xayah,Renata,Kennen,Rengar,Pantheon,Aphelios,Lulu,MIDDLE,DIAMOND,"['Azir', 'Sylas', 'Ezreal']",14.0,11.0,0.56,False,True,False,True
3,Xayah,Jax,Fiddlesticks,Yone,Renata,Kennen,Rengar,Pantheon,Aphelios,Lulu,BOTTOM,DIAMOND,"['Sylas', 'Graves', 'Fiora']",104.0,111.0,0.48372093,False,True,False,True
4,Renata,Jax,Fiddlesticks,Yone,Xayah,Kennen,Rengar,Pantheon,Aphelios,Lulu,UTILITY,DIAMOND,"['Yasuo', 'Zed', 'Ekko']",127.0,133.0,0.488461538,False,True,False,True
0,Camille,Kindred,Qiyana,Veigar,Soraka,Jayce,Olaf,Orianna,Xayah,Lulu,TOP,DIAMOND,"['Darius', 'Nasus', 'Ornn']",17.0,9.0,0.653846154,False,False,False,True
1,Kindred,Camille,Qiyana,Veigar,Soraka,Jayce,Olaf,Orianna,Xayah,Lulu,JUNGLE,DIAMOND,"['Graves', 'Sylas', 'Lillia']",217.0,197.0,0.524154589,False,True,False,True
2,Qiyana,Camille,Kindred,Veigar,Soraka,Jayce,Olaf,Orianna,Xayah,Lulu,MIDDLE,PLATINUM,"['Qiyana', 'Leblanc', 'Jinx']",18.0,15.0,0.545454545,False,True,False,True
3,Veigar,Camille,Kindred,Qiyana,Soraka,Jayce,Olaf,Orianna,Xayah,Lulu,BOTTOM,BRONZE,"['Thresh', 'Janna', 'Blitzcrank']",3.0,2.0,0.6,False,False,False,True
4,Soraka,Camille,Kindred,Qiyana,Veigar,Jayce,Olaf,Orianna,Xayah,Lulu,UTILITY,MASTER,"['Lulu', 'Yuumi', 'Soraka']",143.0,142.0,0.501754386,True,False,False,True
0,Camille,LeeSin,Veigar,Vayne,Ashe,Mordekaiser,Vi,Qiyana,Xayah,Alistar,TOP,MASTER,"['Aatrox', 'Darius', 'Camille']",83.0,79.0,0.512345679,False,True,True,True
1,LeeSin,Camille,Veigar,Vayne,Ashe,Mordekaiser,Vi,Qiyana,Xayah,Alistar,JUNGLE,MASTER,"['Riven', 'Camille', 'Yasuo']",69.0,72.0,0.489361702,False,False,False,True
2,Veigar,Camille,LeeSin,Vayne,Ashe,Mordekaiser,Vi,Qiyana,Xayah,Alistar,MIDDLE,GOLD,"['Ekko', 'Diana', 'Sylas']",23.0,14.0,0.621621622,False,False,False,True
3,Vayne,Camille,LeeSin,Veigar,Ashe,Mordekaiser,Vi,Qiyana,Xayah,Alistar,BOTTOM,MASTER,"['Vayne', 'Caitlyn', 'Yasuo']",214.0,223.0,0.489702517,False,True,False,True
4,Ashe,Camille,LeeSin,Veigar,Vayne,Mordekaiser,Vi,Qiyana,Xayah,Alistar,UTILITY,SILVER,"['Kayn', 'Hecarim', 'Viego']",8.0,3.0,0.727272727,False,False,False,True
0,Camille,Zac,AurelionSol,Kaisa,Pyke,Garen,Ekko,Velkoz,Ezreal,Soraka,TOP,DIAMOND,"['Jax', 'Fizz', 'Darius']",85.0,77.0,0.524691358,False,False,True,True
1,Zac,Camille,AurelionSol,Kaisa,Pyke,Garen,Ekko,Velkoz,Ezreal,Soraka,JUNGLE,PLATINUM,"['LeeSin', 'Zac', 'JarvanIV']",30.0,12.0,0.714285714,False,True,True,True
2,AurelionSol,Camille,Zac,Kaisa,Pyke,Garen,Ekko,Velkoz,Ezreal,Soraka,MIDDLE,PLATINUM,"['Corki', 'Yasuo', 'Sylas']",28.0,25.0,0.528301887,False,False,False,True
3,Kaisa,Camille,Zac,AurelionSol,Pyke,Garen,Ekko,Velkoz,Ezreal,Soraka,BOTTOM,DIAMOND,"['Vayne', 'Ezreal', 'Lucian']",50.0,46.0,0.520833333,False,False,False,True
0,Garen,JarvanIV,Heimerdinger,Ezreal,Karma,Darius,Elise,Talon,Xayah,Ashe,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,False
1,JarvanIV,Garen,Heimerdinger,Ezreal,Karma,Darius,Elise,Talon,Xayah,Ashe,JUNGLE,DIAMOND,"['Hecarim', 'Ekko', 'Graves']",68.0,47.0,0.591304348,False,True,False,False
2,Heimerdinger,Garen,JarvanIV,Ezreal,Karma,Darius,Elise,Talon,Xayah,Ashe,MIDDLE,DIAMOND,"['Heimerdinger', 'Soraka', 'Shen']",22.0,27.0,0.448979592,False,True,False,False
3,Ezreal,Garen,JarvanIV,Heimerdinger,Karma,Darius,Elise,Talon,Xayah,Ashe,BOTTOM,MASTER,"['Ezreal', 'Vayne', 'Kaisa']",117.0,78.0,0.6,False,True,False,False
4,Karma,Garen,JarvanIV,Heimerdinger,Ezreal,Darius,Elise,Talon,Xayah,Ashe,UTILITY,DIAMOND,"['LeeSin', 'Gragas', 'Gangplank']",34.0,29.0,0.53968254,False,False,False,False
0,Ornn,Udyr,Ahri,Caitlyn,Lux,Garen,JarvanIV,Viktor,Xayah,Rakan,TOP,DIAMOND,"['Yasuo', 'Ryze', 'Camille']",34.0,33.0,0.507462687,False,False,False,True
1,Udyr,Ornn,Ahri,Caitlyn,Lux,Garen,JarvanIV,Viktor,Xayah,Rakan,JUNGLE,DIAMOND,"['Gangplank', 'Graves', 'Darius']",96.0,117.0,0.450704225,False,True,False,True
2,Ahri,Ornn,Udyr,Caitlyn,Lux,Garen,JarvanIV,Viktor,Xayah,Rakan,MIDDLE,MASTER,"['Vayne', 'Cassiopeia', 'Yasuo']",79.0,82.0,0.49068323,False,False,True,True
3,Caitlyn,Ornn,Udyr,Ahri,Lux,Garen,JarvanIV,Viktor,Xayah,Rakan,BOTTOM,DIAMOND,"['Kaisa', 'Jhin', 'Senna']",101.0,98.0,0.507537688,False,False,False,True
4,Lux,Ornn,Udyr,Ahri,Caitlyn,Garen,JarvanIV,Viktor,Xayah,Rakan,UTILITY,DIAMOND,"['Yuumi', 'Kassadin', 'Yasuo']",9.0,2.0,0.818181818,False,False,False,True
0,Sion,Udyr,Veigar,Sivir,Janna,Darius,MonkeyKing,Viktor,Ashe,Heimerdinger,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,True
1,Udyr,Sion,Veigar,Sivir,Janna,Darius,MonkeyKing,Viktor,Ashe,Heimerdinger,JUNGLE,BRONZE,"['Ekko', 'Irelia', 'Ryze']",3.0,4.0,0.428571429,False,False,False,True
2,Veigar,Sion,Udyr,Sivir,Janna,Darius,MonkeyKing,Viktor,Ashe,Heimerdinger,MIDDLE,GOLD,"['Ekko', 'Darius', 'Jhin']",21.0,14.0,0.6,False,False,False,True
3,Sivir,Sion,Udyr,Veigar,Janna,Darius,MonkeyKing,Viktor,Ashe,Heimerdinger,BOTTOM,DIAMOND,"['Kassadin', 'Jhin', 'Rengar']",21.0,17.0,0.552631579,False,False,False,True
4,Janna,Sion,Udyr,Veigar,Sivir,Darius,MonkeyKing,Viktor,Ashe,Heimerdinger,UTILITY,GOLD,"['Jinx', 'Nami', 'Sona']",18.0,17.0,0.514285714,False,True,False,True
0,Camille,JarvanIV,AurelionSol,Ashe,Lux,Darius,MonkeyKing,Chogath,Jhin,Karma,TOP,DIAMOND,"['Yasuo', 'Ryze', 'Camille']",34.0,33.0,0.507462687,False,False,False,True
1,JarvanIV,Camille,AurelionSol,Ashe,Lux,Darius,MonkeyKing,Chogath,Jhin,Karma,JUNGLE,DIAMOND,"['Gangplank', 'Graves', 'Darius']",96.0,117.0,0.450704225,False,True,False,True
2,AurelionSol,Camille,JarvanIV,Ashe,Lux,Darius,MonkeyKing,Chogath,Jhin,Karma,MIDDLE,MASTER,"['Vayne', 'Cassiopeia', 'Yasuo']",79.0,82.0,0.49068323,False,False,True,True
3,Ashe,Camille,JarvanIV,AurelionSol,Lux,Darius,MonkeyKing,Chogath,Jhin,Karma,BOTTOM,DIAMOND,"['Kaisa', 'Jhin', 'Senna']",101.0,98.0,0.507537688,False,False,False,True
4,Lux,Camille,JarvanIV,AurelionSol,Ashe,Darius,MonkeyKing,Chogath,Jhin,Karma,UTILITY,DIAMOND,"['Yuumi', 'Kassadin', 'Yasuo']",9.0,2.0,0.818181818,False,False,False,True
0,Jax,Kayn,Kassadin,Kaisa,Nami,Garen,Sylas,Diana,Zeri,Lulu,TOP,PLATINUM,"['Aatrox', 'Irelia', 'Draven']",25.0,23.0,0.520833333,False,True,False,True
1,Kayn,Jax,Kassadin,Kaisa,Nami,Garen,Sylas,Diana,Zeri,Lulu,JUNGLE,DIAMOND,"['MasterYi', 'Kayn', 'Evelynn']",96.0,94.0,0.505263158,True,False,False,True
2,Kassadin,Jax,Kayn,Kaisa,Nami,Garen,Sylas,Diana,Zeri,Lulu,MIDDLE,DIAMOND,"['Gangplank', 'Jhin', 'Yasuo']",151.0,102.0,0.596837945,False,False,False,True
3,Kaisa,Jax,Kayn,Kassadin,Nami,Garen,Sylas,Diana,Zeri,Lulu,BOTTOM,MASTER,"['Ezreal', 'Kaisa', 'Xayah']",34.0,21.0,0.618181818,False,True,False,True
4,Nami,Jax,Kayn,Kassadin,Kaisa,Garen,Sylas,Diana,Zeri,Lulu,UTILITY,DIAMOND,"['Akali', 'Yuumi', 'Zed']",77.0,72.0,0.516778523,False,True,False,True
0,Darius,Volibear,Xayah,Orianna,Twitch,Sett,Viego,Rumble,KogMaw,Rakan,TOP,GOLD,"['Darius', 'Yone', 'Sett']",5.0,7.0,0.416666667,False,False,False,False
1,Volibear,Darius,Xayah,Orianna,Twitch,Sett,Viego,Rumble,KogMaw,Rakan,JUNGLE,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,False
2,Xayah,Darius,Volibear,Orianna,Twitch,Sett,Viego,Rumble,KogMaw,Rakan,BOTTOM,MASTER,"['Vayne', 'Ezreal', 'Jhin']",66.0,64.0,0.507692308,False,True,False,False
3,Orianna,Darius,Volibear,Xayah,Twitch,Sett,Viego,Rumble,KogMaw,Rakan,MIDDLE,DIAMOND,"['Caitlyn', 'Aphelios', 'Zeri']",10.0,15.0,0.4,False,False,False,False
4,Twitch,Darius,Volibear,Xayah,Orianna,Sett,Viego,Rumble,KogMaw,Rakan,UTILITY,DIAMOND,"['Twitch', 'Ashe', 'Ezreal']",56.0,59.0,0.486956522,False,True,False,False
0,Darius,Graves,Ahri,Xayah,Ashe,Garen,Sylas,Taliyah,Caitlyn,Nami,TOP,DIAMOND,"['Darius', 'Ekko', 'Jhin']",108.0,126.0,0.461538462,False,False,False,True
1,Graves,Darius,Ahri,Xayah,Ashe,Garen,Sylas,Taliyah,Caitlyn,Nami,JUNGLE,DIAMOND,"['Graves', 'Sylas', 'LeeSin']",51.0,29.0,0.6375,False,True,True,True
2,Ahri,Darius,Graves,Xayah,Ashe,Garen,Sylas,Taliyah,Caitlyn,Nami,MIDDLE,DIAMOND,"['Ahri', 'Sona', 'Lux']",36.0,48.0,0.428571429,False,False,False,True
3,Xayah,Darius,Graves,Ahri,Ashe,Garen,Sylas,Taliyah,Caitlyn,Nami,BOTTOM,PLATINUM,"['Kaisa', 'Vayne', 'Seraphine']",15.0,11.0,0.576923077,False,False,False,True
4,Ashe,Darius,Graves,Ahri,Xayah,Garen,Sylas,Taliyah,Caitlyn,Nami,UTILITY,DIAMOND,"['Twitch', 'Ashe', 'Ezreal']",56.0,59.0,0.486956522,False,True,False,True
0,Garen,LeeSin,Viktor,Aphelios,Renata,Yorick,JarvanIV,AurelionSol,Jhin,Senna,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,True
1,LeeSin,Garen,Viktor,Aphelios,Renata,Yorick,JarvanIV,AurelionSol,Jhin,Senna,JUNGLE,DIAMOND,"['LeeSin', 'Zed', 'Draven']",28.0,21.0,0.571428571,False,False,False,True
2,Viktor,Garen,LeeSin,Aphelios,Renata,Yorick,JarvanIV,AurelionSol,Jhin,Senna,MIDDLE,MASTER,"['Sett', 'Viktor', 'Ezreal']",123.0,112.0,0.523404255,False,True,False,True
3,Aphelios,Garen,LeeSin,Viktor,Renata,Yorick,JarvanIV,AurelionSol,Jhin,Senna,BOTTOM,DIAMOND,"['Katarina', 'Riven', 'Vayne']",4.0,6.0,0.4,False,True,False,True
4,Renata,Garen,LeeSin,Viktor,Aphelios,Yorick,JarvanIV,AurelionSol,Jhin,Senna,UTILITY,MASTER,"['Nautilus', 'Renata', 'Karma']",68.0,80.0,0.459459459,False,True,False,True
0,Garen,Sylas,Talon,Jhin,Janna,Aatrox,RekSai,Yasuo,Draven,Rakan,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,True
1,Sylas,Garen,Talon,Jhin,Janna,Aatrox,RekSai,Yasuo,Draven,Rakan,JUNGLE,DIAMOND,"['LeeSin', 'Darius', 'Graves']",34.0,33.0,0.507462687,False,False,True,True
2,Talon,Garen,Sylas,Jhin,Janna,Aatrox,RekSai,Yasuo,Draven,Rakan,MIDDLE,MASTER,"['Warwick', 'Talon', 'Nocturne']",176.0,168.0,0.511627907,False,True,False,True
3,Jhin,Garen,Sylas,Talon,Janna,Aatrox,RekSai,Yasuo,Draven,Rakan,BOTTOM,MASTER,"['Draven', 'Jhin', 'LeeSin']",92.0,68.0,0.575,False,False,False,True
4,Janna,Garen,Sylas,Talon,Jhin,Aatrox,RekSai,Yasuo,Draven,Rakan,UTILITY,DIAMOND,"['Janna', 'MissFortune', 'Zyra']",27.0,33.0,0.45,False,False,True,True
0,Garen,Maokai,Vladimir,Samira,Blitzcrank,Camille,Lillia,Orianna,Zeri,Lulu,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,False
1,Maokai,Garen,Vladimir,Samira,Blitzcrank,Camille,Lillia,Orianna,Zeri,Lulu,JUNGLE,MASTER,"['Ivern', 'Skarner', 'Shyvana']",146.0,146.0,0.5,False,True,False,False
2,Vladimir,Garen,Maokai,Samira,Blitzcrank,Camille,Lillia,Orianna,Zeri,Lulu,MIDDLE,DIAMOND,"['Vladimir', 'Camille', 'Darius']",4.0,6.0,0.4,False,True,False,False
4,Blitzcrank,Garen,Maokai,Vladimir,Samira,Camille,Lillia,Orianna,Zeri,Lulu,UTILITY,GOLD,"['Kaisa', 'Lucian', 'Vayne']",12.0,11.0,0.52173913,False,False,False,False
0,Gangplank,Hecarim,Sylas,KogMaw,Thresh,Kled,Maokai,Veigar,Ezreal,Nami,TOP,DIAMOND,"['Gangplank', 'Gragas', 'LeeSin']",99.0,80.0,0.553072626,False,False,False,False
1,Hecarim,Gangplank,Sylas,KogMaw,Thresh,Kled,Maokai,Veigar,Ezreal,Nami,JUNGLE,DIAMOND,"['Riven', 'Sion', 'Yasuo']",78.0,71.0,0.523489933,False,False,False,False
2,Sylas,Gangplank,Hecarim,KogMaw,Thresh,Kled,Maokai,Veigar,Ezreal,Nami,MIDDLE,PLATINUM,"['Alistar', 'Kaisa', 'Pyke']",14.0,12.0,0.538461538,False,True,False,False
3,KogMaw,Gangplank,Hecarim,Sylas,Thresh,Kled,Maokai,Veigar,Ezreal,Nami,BOTTOM,DIAMOND,"['Jhin', 'Ahri', 'Kaisa']",14.0,12.0,0.538461538,False,True,False,False
4,Thresh,Gangplank,Hecarim,Sylas,KogMaw,Kled,Maokai,Veigar,Ezreal,Nami,UTILITY,DIAMOND,"['Janna', 'Thresh', 'Nautilus']",208.0,242.0,0.462222222,False,False,False,False
0,Urgot,Ivern,Zilean,Zeri,Thresh,Garen,Olaf,Lissandra,Caitlyn,Sona,TOP,DIAMOND,"['Urgot', 'Darius', 'Tryndamere']",40.0,44.0,0.476190476,False,False,False,True
1,Ivern,Urgot,Zilean,Zeri,Thresh,Garen,Olaf,Lissandra,Caitlyn,Sona,JUNGLE,MASTER,"['Ivern', 'XinZhao', 'Kayn']",67.0,59.0,0.531746032,False,True,False,True
2,Zilean,Urgot,Ivern,Zeri,Thresh,Garen,Olaf,Lissandra,Caitlyn,Sona,MIDDLE,DIAMOND,"['Zilean', 'Taliyah', 'Kindred']",38.0,26.0,0.59375,False,True,False,True
4,Thresh,Urgot,Ivern,Zilean,Zeri,Garen,Olaf,Lissandra,Caitlyn,Sona,UTILITY,MASTER,"['Riven', 'LeeSin', 'Thresh']",166.0,136.0,0.549668874,False,True,False,True
0,Jayce,Nidalee,Tristana,Seraphine,Bard,Garen,Chogath,Irelia,Draven,Pyke,TOP,DIAMOND,"['LeeSin', 'Darius', 'Graves']",34.0,33.0,0.507462687,False,False,True,True
1,Nidalee,Jayce,Tristana,Seraphine,Bard,Garen,Chogath,Irelia,Draven,Pyke,JUNGLE,MASTER,"['Leblanc', 'LeeSin', 'Akali']",143.0,105.0,0.576612903,False,True,False,True
2,Tristana,Jayce,Nidalee,Seraphine,Bard,Garen,Chogath,Irelia,Draven,Pyke,MIDDLE,DIAMOND,"['Riven', 'Kassadin', 'Orianna']",16.0,15.0,0.516129032,False,False,False,True
3,Seraphine,Jayce,Nidalee,Tristana,Bard,Garen,Chogath,Irelia,Draven,Pyke,BOTTOM,DIAMOND,"['Jhin', 'Yasuo', 'Ezreal']",8.0,11.0,0.421052632,False,False,False,True
4,Bard,Jayce,Nidalee,Tristana,Seraphine,Garen,Chogath,Irelia,Draven,Pyke,UTILITY,MASTER,"['Jax', 'Irelia', 'Lulu']",111.0,91.0,0.54950495,False,True,True,True
0,Garen,Ekko,AurelionSol,MissFortune,Nami,Camille,Rengar,Sylas,Ezreal,Karma,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,False
1,Ekko,Garen,AurelionSol,MissFortune,Nami,Camille,Rengar,Sylas,Ezreal,Karma,JUNGLE,MASTER,"['Ekko', 'Camille', 'Viego']",169.0,94.0,0.642585551,False,True,False,False
2,AurelionSol,Garen,Ekko,MissFortune,Nami,Camille,Rengar,Sylas,Ezreal,Karma,MIDDLE,DIAMOND,"['Malphite', 'AurelionSol', 'Gragas']",31.0,13.0,0.704545455,False,True,False,False
3,MissFortune,Garen,Ekko,AurelionSol,Nami,Camille,Rengar,Sylas,Ezreal,Karma,BOTTOM,PLATINUM,"['Lux', 'Ezreal', 'Caitlyn']",25.0,27.0,0.480769231,False,True,False,False
4,Nami,Garen,Ekko,AurelionSol,MissFortune,Camille,Rengar,Sylas,Ezreal,Karma,UTILITY,DIAMOND,"['Nami', 'Lulu', 'Yuumi']",43.0,45.0,0.488636364,False,False,False,False
0,Shaco,Elise,Galio,Jhin,Nautilus,Garen,Graves,Vayne,AurelionSol,Sona,TOP,DIAMOND,"['Shaco', 'LeeSin', 'JarvanIV']",62.0,44.0,0.58490566,False,True,False,False
1,Elise,Shaco,Galio,Jhin,Nautilus,Garen,Graves,Vayne,AurelionSol,Sona,JUNGLE,DIAMOND,"['LeeSin', 'Thresh', 'Lucian']",14.0,8.0,0.636363636,False,True,False,False
2,Galio,Shaco,Elise,Jhin,Nautilus,Garen,Graves,Vayne,AurelionSol,Sona,MIDDLE,GOLD,"['Katarina', 'Galio', 'Jhin']",9.0,7.0,0.5625,False,False,False,False
3,Jhin,Shaco,Elise,Galio,Nautilus,Garen,Graves,Vayne,AurelionSol,Sona,BOTTOM,DIAMOND,"['Kaisa', 'Ezreal', 'Zeri']",23.0,24.0,0.489361702,False,False,False,False
4,Nautilus,Shaco,Elise,Galio,Jhin,Garen,Graves,Vayne,AurelionSol,Sona,UTILITY,DIAMOND,"['Blitzcrank', 'Ezreal', 'Thresh']",198.0,200.0,0.497487437,False,True,False,False
0,Garen,Vi,Kassadin,Draven,Ashe,Sion,JarvanIV,Orianna,Twitch,Rakan,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,True
1,Vi,Garen,Kassadin,Draven,Ashe,Sion,JarvanIV,Orianna,Twitch,Rakan,JUNGLE,PLATINUM,"['Fizz', 'Lillia', 'Amumu']",29.0,23.0,0.557692308,False,True,False,True
2,Kassadin,Garen,Vi,Draven,Ashe,Sion,JarvanIV,Orianna,Twitch,Rakan,MIDDLE,DIAMOND,"['Zed', 'Graves', 'Jayce']",68.0,53.0,0.561983471,False,False,False,True
3,Draven,Garen,Vi,Kassadin,Ashe,Sion,JarvanIV,Orianna,Twitch,Rakan,BOTTOM,DIAMOND,"['Twitch', 'Vayne', 'Nami']",11.0,8.0,0.578947368,False,False,False,True
4,Ashe,Garen,Vi,Kassadin,Draven,Sion,JarvanIV,Orianna,Twitch,Rakan,UTILITY,DIAMOND,"['Alistar', 'Thresh', 'Gragas']",23.0,26.0,0.469387755,False,False,True,True
0,Sylas,Viego,Talon,Tristana,Swain,Garen,Sejuani,Akshan,MissFortune,Leona,TOP,DIAMOND,"['Sett', 'Warwick', 'Irelia']",6.0,5.0,0.545454545,False,False,False,False
1,Viego,Sylas,Talon,Tristana,Swain,Garen,Sejuani,Akshan,MissFortune,Leona,JUNGLE,MASTER,"['Ezreal', 'Jayce', 'Viego']",109.0,112.0,0.49321267,False,False,False,False
2,Talon,Sylas,Viego,Tristana,Swain,Garen,Sejuani,Akshan,MissFortune,Leona,MIDDLE,DIAMOND,"['Katarina', 'Zed', 'Yasuo']",75.0,53.0,0.5859375,False,False,False,False
3,Tristana,Sylas,Viego,Talon,Swain,Garen,Sejuani,Akshan,MissFortune,Leona,BOTTOM,DIAMOND,"['Caitlyn', 'Kaisa', 'Ezreal']",47.0,18.0,0.723076923,False,False,False,False
4,Swain,Sylas,Viego,Talon,Tristana,Garen,Sejuani,Akshan,MissFortune,Leona,UTILITY,DIAMOND,"['Nautilus', 'Alistar', 'Gragas']",140.0,120.0,0.538461538,False,True,True,False
0,Camille,JarvanIV,Qiyana,Ashe,Heimerdinger,Kled,Nidalee,Sett,Caitlyn,Lux,TOP,DIAMOND,"['Yasuo', 'Camille', 'Yone']",96.0,105.0,0.47761194,False,False,False,False
1,JarvanIV,Camille,Qiyana,Ashe,Heimerdinger,Kled,Nidalee,Sett,Caitlyn,Lux,JUNGLE,MASTER,"['LeeSin', 'Gragas', 'Sejuani']",123.0,121.0,0.504098361,False,True,False,False
2,Qiyana,Camille,JarvanIV,Ashe,Heimerdinger,Kled,Nidalee,Sett,Caitlyn,Lux,MIDDLE,DIAMOND,"['Qiyana', 'AurelionSol', 'Kassadin']",28.0,15.0,0.651162791,False,True,False,False
3,Ashe,Camille,JarvanIV,Qiyana,Heimerdinger,Kled,Nidalee,Sett,Caitlyn,Lux,BOTTOM,MASTER,"['Kaisa', 'Ezreal', 'Caitlyn']",87.0,95.0,0.478021978,False,True,False,False
4,Heimerdinger,Camille,JarvanIV,Qiyana,Ashe,Kled,Nidalee,Sett,Caitlyn,Lux,UTILITY,DIAMOND,"['Nautilus', 'Alistar', 'Gragas']",140.0,120.0,0.538461538,False,True,True,False
0,Gwen,Khazix,AurelionSol,Ezreal,Braum,Aatrox,Graves,Sylas,Xayah,Annie,TOP,DIAMOND,"['Kled', 'Aatrox', 'Darius']",157.0,147.0,0.516447368,False,True,False,False
1,Khazix,Gwen,AurelionSol,Ezreal,Braum,Aatrox,Graves,Sylas,Xayah,Annie,JUNGLE,MASTER,"['Khazix', 'Kassadin', 'Diana']",54.0,40.0,0.574468085,False,True,False,False
2,AurelionSol,Gwen,Khazix,Ezreal,Braum,Aatrox,Graves,Sylas,Xayah,Annie,MIDDLE,MASTER,"['Katarina', 'Sylas', 'Ezreal']",36.0,35.0,0.507042254,False,True,False,False
3,Ezreal,Gwen,Khazix,AurelionSol,Braum,Aatrox,Graves,Sylas,Xayah,Annie,BOTTOM,DIAMOND,"['Ashe', 'Kaisa', 'Caitlyn']",205.0,193.0,0.515075377,False,False,False,False
4,Braum,Gwen,Khazix,AurelionSol,Ezreal,Aatrox,Graves,Sylas,Xayah,Annie,UTILITY,DIAMOND,"['Thresh', 'Taric', 'Rell']",130.0,142.0,0.477941176,False,True,False,False
0,Jax,Ekko,Ahri,Draven,Lulu,Urgot,Elise,Yasuo,Sivir,Rakan,TOP,PLATINUM,"['Kled', 'Darius', 'Jax']",7.0,6.0,0.538461538,False,False,True,False
